Date,Description,Comments,Check Number,Amount,Balance,rent
12/11/2025,Pad payment [Ref:532210] [09:56],,,-$950.00,"$12,036.00",0
06/04/2024,123 Main St monthly [ID:638433],,,"-$1,650.00","$33,977.00",1
04/19/2025,End of month remittance [Date:20250419],,,"-$1,475.00","$44,779.00",1
11/16/2024,Debit to Anderson [ID:20241116-950],,,"-$2,750.00","$7,447.00",1
08/29/2024,Unit Management (Unit 46A) #364029,,,"-$1,075.00","$49,154.00",1
01/11/2024,Residential payment 25th standing [Date:20240111],,,"-$1,450.00","$36,186.00",1
10/29/2025,Residential payment Quarterly [Trans:547329],,,"-$3,050.00","$47,273.00",1
03/17/2024,Property management remittance [ID:121458] [21:52],,,"-$1,250.00","$4,392.00",1
05/28/2024,Building Management #167875,,,"-$1,250.00","$19,962.00",0
03/20/2025,Place remittance [Invoice:330194],,,-$300.00,"$13,142.00",0
10/25/2025,Monthly on 15th [TXN:641036],,,"-$2,250.00","$28,949.00",0
12/26/2024,RENT~MONTHLY [Payment:UCCP],,,"-$1,400.00","$40,458.00",1
10/28/2025,Transfer to Miller [Invoice:996190],,,"-$2,200.00","$31,754.00",1
08/02/2025,Premises Services [TXN:920236],,,"$1,600.00","$13,964.00",0
07/13/2025,RENT_INVOICE_001 [Ref:KM0F],,,"-$3,000.00","$17,856.00",1
04/13/2024,Bi-weekly housing [Ref:MDOX] [23:45],,,-$250.00,"$41,129.00",0
01/27/2024,Rent payment (primary residence) [Ref:945872],,,"-$1,650.00","$16,099.00",1
02/01/2024,Facility Solutions [Invoice:247499],,,$300.00,"$10,329.00",0
02/10/2024,Membership 15th auto [Payment:P553],,,"-$2,800.00","$34,813.00",0
11/10/2024,Spot payment #174035,,,$450.00,"$8,864.00",0
08/10/2024,Remittance to Moore [ID:20240810-933],,,"-$1,600.00","$7,891.00",0
08/18/2025,Utilitie payment [Ref:355280],,,"-$2,800.00","$2,226.00",0
03/10/2024,Rent payment (primary residence) [Invoice:569488],,,-$850.00,"$6,717.00",1
10/18/2025,Digs payment [Ref:701822],,,-$200.00,"$40,752.00",0
11/11/2025,Complex payment [Ref:478770] [20:18],,,"-$1,100.00","$27,958.00",0
07/23/2024,Property Services LLC #855762,,,"-$2,300.00","$4,101.00",1
03/09/2025,Spot payment [Payment:S16U],,,-$850.00,"$6,030.00",0
05/17/2025,Lease payment [Invoice:587293],,,-$500.00,"$32,482.00",0
09/21/2025,Complex fee for residential unit [Invoice:140721],,,-$750.00,"$15,734.00",1
10/22/2025,Condo fee [Date:20251022],,,"-$1,450.00","$37,406.00",1
09/10/2024,Rent payment  [Ref:W6D9],,,"-$1,875.00","$34,423.00",1
05/23/2024,Semi-monthly residence [ID:20240523-874],,,-$350.00,"$16,436.00",0
03/06/2025,Utilitie payment [Ref:178332],,,-$150.00,"$42,607.00",0
01/02/2025,Flat fee [Invoice:396134],,,-$450.00,"$18,496.00",0
04/11/2025,Lease charge [Ref:775644],,,"-$1,000.00","$11,796.00",0
05/23/2024,Letting fee [Trans:230857],,,"-$1,650.00","$5,459.00",0
10/13/2024,Tenancy remittance [TXN:185793],,,"-$1,700.00","$32,685.00",1
05/24/2025,Payment to Wilson #944318,,,"-$1,400.00","$8,535.00",0
04/19/2025,Spot payment [Invoice:586099],,,-$400.00,"$2,910.00",0
11/04/2025,Utilitie payment [Invoice:638366],,,-$250.00,"$15,914.00",0
09/24/2024,Complex fee for residential unit [ID:20240924-99],,,"-$1,675.00","$35,563.00",1
09/07/2024,ACH to Johnson LLC [Trans:201604] [07:17],,,-$350.00,"$25,352.00",0
04/16/2025,First of month payment #410397,,,"-$1,875.00","$31,736.00",1
04/03/2024,Servise payment [Ref:169689],,,"-$1,750.00","$42,745.00",0
04/14/2024,Housing Associates [TXN:477991],,,"-$1,800.00","$3,165.00",0
03/24/2025,Digs payment [Ref:LPEO],,,-$500.00,"$44,894.00",0
10/03/2024,Unit letting [TXN:429864],,,-$100.00,"$22,590.00",0
10/18/2025,Rent payment  #708729 [11:35],,,"-$2,750.00","$41,110.00",1
08/30/2025,Real Estate Solutions [Ref:759115],,,"$1,350.00","$49,287.00",0
11/19/2024,Facility Solutions [Date:20241119],,,"-$2,250.00","$24,639.00",0
05/19/2025,Building payment [Ref:377393] [00:24],,,-$400.00,"$26,593.00",0
02/03/2025,Residential Services (Unit 48C) [Ref:QI59],,,"-$2,250.00","$14,624.00",1
10/30/2025,Utility fee incl. services #125540,,,-$650.00,"$17,656.00",0
04/04/2024,Letting fee [TXN:248200],,,"-$3,050.00","$15,585.00",1
01/04/2025,Place remittance #818943,,,-$975.00,"$9,151.00",1
09/09/2024,Pad payment [ID:20240909-62] [15:37],,,"-$1,000.00","$18,526.00",0
08/06/2025,Building payment [Invoice:884813],,,-$450.00,"$46,786.00",0
04/04/2025,Spot payment [Invoice:814136],,,-$975.00,"$19,867.00",1
11/30/2025,Monthly payment to John (Unit 39A) [Date:20251130],,,"-$1,925.00","$7,708.00",1
02/02/2025,Real Estate Solutions [TXN:183314],,,"-$2,800.00","$34,072.00",0
02/08/2024,Building fee for residential unit [Trans:853052],,,"-$1,800.00","$35,464.00",1
07/30/2024,Rent payment (primary residence) [Trans:959747],,,"$1,525.00","$16,023.00",1
09/14/2025,Complex fee for residential unit #244654,,,-$850.00,"$1,781.00",1
12/14/2025,Apart from rent - maintenance [ID:327096],,,$600.00,"$23,496.00",0
07/04/2024,Premises Services #797581,,,"-$2,800.00","$2,987.00",0
04/17/2024,Residential payment Semi-monthly [TXN:189794],,,"-$2,375.00","$19,032.00",1
11/16/2025,FEE - AUTO [TXN:256633] [17:41],,,"-$1,800.00","$35,438.00",0
03/28/2024,Utilitie payment [ID:20240328-33],,,"-$1,000.00","$19,302.00",0
08/28/2024,Periodic 30th payment [Ref:582600],,,"$2,625.00","$8,535.00",1
03/20/2025,Rent(payment) [Ref:277523] [16:40],,,"-$1,600.00","$1,772.00",1
05/20/2025,Distinct from rent - service [Payment:M1KB],,,"-$2,800.00","$1,320.00",0
06/29/2024,CHARGE - RECURRING [TXN:626075] [07:41],,,"-$1,950.00","$12,664.00",0
11/09/2025,Recurring transfer to Smith [Payment:JGK5],,,-$350.00,"$32,915.00",0
03/11/2025,Spot payment [Payment:UYYZ],,,"-$1,975.00","$3,196.00",1
06/29/2025,Payment to Wilson [ID:950443],,,-$850.00,"$43,311.00",0
10/30/2025,Rent payment (apartment) [ID:20251030-0],,,"-$1,725.00","$4,433.00",1
11/23/2025,Strata payment [Payment:TJAB],,,-$150.00,"$17,177.00",0
03/10/2024,HOA fee + insurance #831111,,,-$600.00,"$29,318.00",0
04/25/2025,Residential payment 25th standing [Ref:607266],,,"-$2,350.00","$26,519.00",1
04/13/2025,Pad payment [Ref:248752],,,-$500.00,"$16,343.00",0
12/07/2024,RENT|AUTO #831679,,,"-$1,375.00","$4,026.00",1
12/12/2024,Lodgings remittance [Trans:379935],,,"-$1,400.00","$36,134.00",0
05/25/2025,Unit payment including maintenance [Ref:204137],,,-$700.00,"$25,728.00",1
11/07/2025,Building fee for residential unit [Invoice:186453],,,"-$1,625.00","$29,683.00",1
03/23/2025,ACH to Johnson LLC [ID:20250323-886],,,-$500.00,"$20,729.00",0
10/24/2024,Spot payment [Payment:S5WJ],,,"-$2,400.00","$12,163.00",1
06/26/2024,Building payment [TXN:329431] [18:50],,,"-$1,250.00","$47,776.00",0
01/15/2024,Unit disbursement for residential unit [ID:20240115-529],,,"-$1,325.00","$1,440.00",1
03/13/2024,Building payment #498323,,,-$125.00,"$46,595.00",0
02/15/2025,Spot payment [ID:20250215-427],,,"-$1,650.00","$27,258.00",1
03/19/2025,Building payment [TXN:231829],,,-$900.00,"$24,120.00",0
12/03/2024,Servise payment [Trans:753477],,,-$100.00,"$38,566.00",0
01/04/2025,Payment to Wilson [Invoice:680922],,,"-$2,100.00","$46,864.00",0
10/22/2025,Rent payment (apartment) #246478 [02:16],,,"-$1,500.00","$32,388.00",1
02/26/2024,Unit Management [Ref:182816],,,"-$2,975.00","$2,298.00",1
05/28/2025,Additional to rent - fee #403614,,,"-$1,000.00","$46,647.00",0
09/16/2024,Recurring 1st week #672739,,,$850.00,"$38,478.00",0
03/10/2025,CHARGE - MONTHLY [Trans:472665],,,-$250.00,"$38,694.00",0
11/30/2024,RENT-RECURRING [ID:20241130-224],,,-$700.00,"$39,217.00",1
10/11/2025,Complex fee #650723,,,"-$2,800.00","$29,286.00",0
04/02/2024,Monthly housing and utilities bundle [TXN:895871],,,"-$1,125.00","$40,761.00",1
07/06/2025,Residential payment First Monday [Date:20250706],,,"$1,200.00","$9,139.00",1
06/24/2024,Maintenance fee + insurance [Ref:H2V9] [04:18],,,-$950.00,"$28,854.00",0
05/14/2024,Building disbursement for residential unit [Payment:IXL7],,,"-$1,500.00","$19,121.00",1
03/08/2024,Lodgings remittance [Payment:8BKA],,,"-$1,650.00","$13,427.00",0
07/07/2024,Rent payment (apartment) [Ref:246500],,,"-$3,050.00","$2,601.00",1
04/24/2025,Complex fee for residential unit [ID:20250424-495],,,"-$1,450.00","$16,828.00",1
03/27/2025,Lease payment [ID:453950] [12:26],,,-$150.00,"$15,761.00",0
04/18/2024,Monthly on 15th [TXN:881163],,,-$300.00,"$38,820.00",0
03/01/2024,UTILITY - MONTHLY [Payment:BFW0],,,-$350.00,"$17,355.00",0
05/31/2025,Remittance to Moore [Trans:173264],,,-$800.00,"$38,025.00",0
05/31/2024,Residential payment 25th standing [ID:430362],,,"-$1,500.00","$24,765.00",1
03/07/2025,RENT PAYMENT (MONTHLY) [Ref:510618],,,"-$1,200.00","$47,281.00",1
07/13/2024,Complex payment [TXN:885119] [22:00],,,"-$1,550.00","$11,509.00",0
04/19/2025,Rent payment  [Trans:434642],,,"-$2,275.00","$16,661.00",1
11/15/2025,Unit fee [ID:20251115-639],,,"-$1,600.00","$25,388.00",0
12/16/2024,Rent payment (primary residence) [Date:20241216],,,"-$2,425.00","$19,591.00",1
09/04/2024,End of month remittance [Invoice:959879],,,"-$1,325.00","$19,811.00",1
12/08/2024,Residential Services [Ref:L9C9] [23:53],,,"-$1,700.00","$33,445.00",1
02/09/2025,Separate from rent - deposit #528225,,,-$500.00,"$39,005.00",0
11/18/2024,Premises Services [Ref:DUG5] [08:21],,,-$600.00,"$42,774.00",0
05/06/2025,FEE - AUTO [Date:20250506],,,-$250.00,"$32,763.00",0
09/25/2025,Monthly housing and utilities bundle #262797,,,"-$2,750.00","$32,895.00",1
11/14/2024,Rent..payment [Date:20241114],,,"-$1,400.00","$40,803.00",1
07/24/2025,Building Management [Trans:672281],,,"-$3,000.00","$4,567.00",1
02/21/2024,Residential payment First Monday [ID:20240221-875],,,"-$2,575.00","$27,164.00",1
11/27/2025,Residential payment Quarterly [Ref:506A],,,"-$1,625.00","$34,132.00",1
12/08/2024,Unit letting [TXN:495316],,,"-$1,300.00","$13,082.00",1
05/14/2025,Remittance to Moore [TXN:846171] [21:43],,,"-$2,150.00","$40,697.00",1
09/16/2024,Rent payment (primary residence) [Invoice:204994] [12:55],,,"-$2,125.00","$24,162.00",1
06/21/2024,Distinct from rent - service [Date:20240621],,,-$600.00,"$46,573.00",0
01/20/2024,Crib fee #645407,,,"-$1,800.00","$6,464.00",0
02/18/2024,Servise payment [Payment:EUGQ] [04:41],,,-$950.00,"$36,681.00",0
05/20/2025,Residential payment Semi-monthly [ID:195482],,,"-$1,500.00","$1,154.00",1
05/28/2025,Lodgings remittance [ID:20250528-111],,,-$600.00,"$16,758.00",1
11/26/2025,Lease obligation payment [Trans:608595] [03:11],,,"-$3,050.00","$12,007.00",1
09/10/2025,Bi-weekly housing [ID:518227],,,"-$2,250.00","$21,984.00",0
04/19/2025,Building disbursement for residential unit [Trans:655324] [02:20],,,"$1,325.00","$21,244.00",1
05/19/2025,Domicile Solutions [Ref:679285],,,-$750.00,"$46,216.00",0
02/17/2024,Rent payment (apartment) #862409 [12:42],,,"-$2,550.00","$36,737.00",1
01/26/2024,Complex payment for residential unit [ID:20240126-775] [04:41],,,"-$1,250.00","$36,807.00",1
06/16/2024,Dwelling remittance [ID:20240616-790],,,-$975.00,"$23,696.00",1
04/13/2024,Tenancy payment [ID:20240413-221],,,"-$1,975.00","$8,401.00",1
07/02/2024,Property Services LLC (Unit 26B) [Ref:GWKR],,,"-$1,275.00","$2,031.00",1
10/16/2024,RENT - APT 5B [Ref:2CMQ] [08:32],,,"-$1,825.00","$35,203.00",1
06/16/2024,Separate from rent - deposit [Invoice:628700],,,-$900.00,"$33,543.00",0
01/25/2024,Unit letting [TXN:634707],,,"-$1,550.00","$23,265.00",1
10/18/2025,Independent of rent - repair [Ref:692139],,,-$300.00,"$13,281.00",0
06/10/2024,Housing allocation payment [Ref:NB5V] [09:02],,,"-$1,500.00","$13,808.00",1
11/18/2024,Monthly on 15th [Invoice:940928],,,-$900.00,"$32,104.00",0
08/03/2025,Lease charge [Trans:193915],,,"-$1,200.00","$44,080.00",0
11/11/2024,Rent payment (apartment) [Date:20241111],,,-$825.00,"$44,099.00",1
12/16/2025,Property fee [Ref:454762],,,$800.00,"$39,303.00",0
04/05/2025,Building disbursement for residential unit [Ref:895221],,,-$875.00,"$31,585.00",1
08/23/2024,Complex Services [TXN:298806],,,-$200.00,"$22,141.00",0
08/29/2024,Lease charge [Trans:737202],,,"$2,250.00","$41,592.00",0
06/16/2024,Rental payment [ID:20240616-357],,,-$700.00,"$33,966.00",1
09/29/2024,Building Management [ID:895655],,,-$300.00,"$48,371.00",0
11/08/2025,Complex fee [TXN:970775] [03:26],,,-$150.00,"$15,794.00",0
07/18/2024,Mid-month transfer [ID:20240718-216],,,"-$1,100.00","$27,106.00",0
06/24/2025,Rent payment  [Date:20250624],,,"-$1,325.00","$3,107.00",1
05/30/2024,Check #1234 for monthly [Invoice:448598],,,"-$3,000.00","$38,200.00",0
07/02/2024,Maintenence payment [Trans:269261],,,-$950.00,"$5,888.00",0
09/14/2024,Rental payment [Payment:GPHH],,,"-$1,300.00","$33,840.00",1
01/18/2025,Pad payment [Invoice:948844],,,-$650.00,"$21,714.00",0
05/06/2025,Servise payment [Invoice:279847] [08:25],,,"-$2,250.00","$37,549.00",0
09/01/2024,Strata payment [Date:20240901],,,"$1,800.00","$12,009.00",0
03/11/2025,Property fee for residential unit [TXN:757095],,,-$900.00,"$39,989.00",1
06/15/2025,RENT>>PAYMENT [ID:181292] [05:20],,,-$775.00,"$28,835.00",1
05/22/2024,Digs payment [Payment:B6RU],,,-$875.00,"$17,667.00",1
10/16/2025,Quarterly dwelling (Unit 36B) [ID:20251016-615],,,-$850.00,"$41,442.00",1
06/01/2025,Servise payment [Trans:188895],,,-$75.00,"$19,737.00",0
06/22/2024,Bi-weekly housing [Payment:NS7L],,,"-$1,200.00","$24,197.00",0
04/12/2025,Subscription Quarterly [Payment:GIMR],,,"-$2,400.00","$40,898.00",0
02/03/2025,Unit payment for residential unit [ID:142321],,,"-$2,400.00","$7,534.00",1
08/23/2024,Besides rent - insurance [ID:20240823-846],,,-$450.00,"$2,665.00",0
09/24/2025,Property payment for residential unit [Ref:117921] [09:08],,,"$1,675.00","$26,742.00",1
06/18/2024,Unit letting [Date:20240618] [11:50],,,-$400.00,"$7,801.00",0
11/25/2024,Complex charge for residential unit [Ref:356032],,,"-$1,725.00","$43,002.00",1
11/29/2025,FEE - RECURRING [Ref:0000] [05:21],,,-$300.00,"$37,708.00",0
03/05/2025,Unit fee [Payment:FR16],,,-$100.00,"$12,134.00",0
12/01/2024,Servise payment [Ref:WF3X],,,"-$1,550.00","$39,325.00",0
01/01/2024,Payment to Wilson [Invoice:250472],,,$850.00,"$19,538.00",0
11/22/2025,RENT~MONTHLY [Ref:398131],,,"-$1,925.00","$41,306.00",1
05/24/2024,End of month remittance [ID:20240524-906],,,"-$2,100.00","$35,551.00",0
11/05/2025,Complex Services (Unit 7C) #150614 [11:18],,,-$875.00,"$26,204.00",1
03/29/2024,Other than rent - tax [ID:156855],,,-$300.00,"$29,172.00",0
06/11/2024,Tenancy payment [Trans:609107],,,-$800.00,"$28,230.00",1
12/16/2024,Condo fee [Date:20241216],,,"-$1,850.00","$41,467.00",0
04/20/2024,RENT PAYMENT (MONTHLY) [TXN:489508] [07:12],,,"-$2,000.00","$21,652.00",1
07/29/2024,Unit charge for residential unit [TXN:923620],,,"-$1,700.00","$49,936.00",1
01/15/2024,Building fee [ID:20240115-559],,,-$950.00,"$20,461.00",0
09/18/2024,Condo fee [TXN:711458],,,"-$3,025.00","$12,420.00",1
06/10/2024,End of month remittance [Invoice:584543],,,"-$1,900.00","$30,750.00",1
08/28/2025,Spot payment [Payment:N0WC],,,"-$3,000.00","$24,477.00",1
11/03/2025,Subscription 20th periodic [TXN:106191],,,-$350.00,"$39,284.00",0
05/22/2025,Additional to rent - fee [Ref:626496] [21:19],,,-$350.00,"$5,530.00",0
04/07/2025,SERVICE - RECURRING [ID:234401],,,"$1,750.00","$49,686.00",0
10/12/2025,Building payment for residential unit [Payment:DXAR] [21:47],,,"-$2,050.00","$7,936.00",1
01/29/2025,Ren tpayment #462084,,,"-$2,400.00","$32,968.00",1
05/16/2025,Strata payment [Ref:P5SS],,,$450.00,"$45,568.00",0
04/22/2024,Flat fee #534721,,,-$700.00,"$28,614.00",0
02/01/2025,Payment on 1st of month (Unit 37B) [TXN:175236],,,"-$1,700.00","$8,639.00",1
03/17/2024,Additional to rent - fee [Date:20240317],,,-$600.00,"$9,431.00",0
08/16/2025,Building fee #757953 [05:31],,,"-$1,000.00","$34,257.00",0
09/23/2024,Unit letting [ID:953230] [09:25],,,"-$2,975.00","$23,776.00",1
04/23/2024,Complex payment for residential unit [Ref:I9X4],,,"-$1,000.00","$33,925.00",1
02/01/2025,Recurring habitation expenditure [Ref:PH0R],,,"-$1,225.00","$13,357.00",1
06/19/2024,Strata payment [Trans:108807],,,-$400.00,"$20,527.00",0
05/10/2024,Complex Services (Unit 29B) [ID:233509],,,"-$1,925.00","$22,291.00",1
01/14/2024,Residential payment Calendar month [ID:20240114-574],,,"-$2,750.00","$29,132.00",1
07/29/2025,Quarterly dwelling #626926,,,-$800.00,"$11,720.00",1
01/29/2025,Property fee [Ref:SXF8],,,"-$1,800.00","$32,467.00",0
12/10/2024,Zelle to Davis [Ref:V9BI],,,-$900.00,"$44,767.00",0
11/13/2025,Crib fee [Trans:459609],,,"-$1,325.00","$49,473.00",1
02/18/2024,Service fee + tax [TXN:578235],,,-$500.00,"$5,036.00",0
07/08/2025,Distinct from rent - service [Payment:66CE],,,"-$2,600.00","$33,950.00",0
02/27/2025,ACH to Johnson LLC [TXN:561859],,,-$850.00,"$24,071.00",0
04/21/2024,Maintenance fee incl. services [Date:20240421] [23:52],,,-$350.00,"$2,553.00",0
11/23/2024,Property remittance [Ref:985250],,,"$1,450.00","$36,130.00",0
12/15/2025,Property payment for residential unit [Payment:UX01],,,"-$1,975.00","$10,282.00",1
01/16/2024,FEE - MONTHLY [Invoice:211228],,,-$150.00,"$26,091.00",0
03/24/2025,Monthly on 15th (Unit 15C) [Trans:169931],,,"$1,400.00","$7,566.00",1
03/29/2025,Monthly payment to John (Unit 29A) [Ref:479162],,,"-$1,650.00","$25,597.00",1
05/17/2025,Service fee incl. services [Payment:3HIO] [23:21],,,-$700.00,"$18,081.00",0
03/11/2025,Subscripton payment [Ref:8PE4],,,-$300.00,"$24,185.00",0
05/19/2024,Residential payment Monthly anniversary [Ref:233986],,,"-$1,275.00","$28,497.00",1
11/09/2024,Premises maintenance remittance [Payment:21AA],,,"-$1,675.00","$21,675.00",1
04/06/2025,Complex Services [Payment:W0K4],,,"-$1,575.00","$47,471.00",1
07/21/2025,Rent payment  [Ref:703183],,,"-$1,300.00","$21,837.00",1
11/07/2025,Rent payment (primary residence) [Payment:8UB1],,,"-$1,250.00","$7,787.00",1
08/14/2025,Monthly on 15th [TXN:751635],,,-$825.00,"$30,391.00",1
11/26/2025,Lease payment [ID:506053],,,-$600.00,"$42,468.00",0
01/18/2024,Apart from rent - maintenance [Invoice:659680] [06:26],,,"-$1,600.00","$15,278.00",0
06/13/2024,Pad payment [Ref:839921],,,"-$1,400.00","$30,341.00",1
11/12/2024,Distinct from rent - service [Trans:181452],,,"-$1,450.00","$7,910.00",0
05/20/2025,Debit to Anderson [Ref:CF89],,,"-$1,200.00","$3,186.00",0
02/04/2024,Complex fee [TXN:113589],,,-$300.00,"$28,370.00",0
11/09/2025,CHARGE - RECURRING [Ref:K4RJ] [23:19],,,-$450.00,"$13,408.00",0
08/22/2024,Complex fee [Ref:33T9] [13:41],,,-$500.00,"$20,475.00",0
12/25/2025,Complex Services [Ref:P62T] [14:27],,,-$900.00,"$21,622.00",1
03/06/2025,Unit fee [ID:109694],,,"-$2,100.00","$35,868.00",0
09/22/2024,Unit fee for residential unit [ID:20240922-128],,,"-$1,275.00","$29,070.00",1
07/30/2024,Pad payment [Ref:KLBC],,,"-$1,075.00","$24,564.00",1
02/16/2025,Unit Management (Unit 41A) [ID:20250216-404],,,"$1,250.00","$49,430.00",1
08/16/2025,FEE - RECURRING [Date:20250816],,,-$700.00,"$15,129.00",0
12/12/2025,Complex Services [TXN:935217],,,-$125.00,"$9,051.00",0
05/22/2024,Rent payment (apartment) [Date:20240522],,,-$675.00,"$16,771.00",1
03/06/2024,Service fee + insurance #189693 [05:32],,,"-$1,200.00","$16,665.00",0
03/17/2025,Building disbursement for residential unit [ID:20250317-725],,,"-$1,700.00","$30,279.00",1
10/31/2025,Zelle to Davis [ID:20251031-987],,,-$150.00,"$4,911.00",0
11/01/2024,Unit fee for residential unit [Date:20241101],,,"-$2,650.00","$2,329.00",1
02/06/2025,Housing Associates (Unit 2C) #265357,,,"-$1,675.00","$31,742.00",1
11/15/2024,Distinct from rent - service #698698,,,-$400.00,"$19,434.00",0
08/22/2024,RENT - APT 5B [Ref:G1FJ],,,-$975.00,"$25,598.00",1
01/03/2024,Additional to rent - fee [Ref:259659],,,$800.00,"$25,796.00",0
03/22/2024,First of month payment [ID:291528],,,-$700.00,"$4,940.00",0
07/23/2024,Apart from rent - maintenance [Invoice:427432],,,-$125.00,"$9,788.00",0
04/26/2025,Servise payment [Payment:6J61] [08:47],,,-$150.00,"$4,668.00",0
01/15/2024,Unit charge [Ref:SAIX],,,"-$1,800.00","$12,241.00",0
03/11/2025,Unit disbursement for residential unit [Payment:HE1J],,,"-$1,600.00","$15,573.00",1
09/18/2024,Tenancy payment [TXN:828760],,,-$200.00,"$37,202.00",0
12/31/2024,Lodgings remittance [ID:471421],,,-$800.00,"$45,568.00",1
03/03/2025,Rent payment  [Payment:09E0] [19:18],,,"-$1,700.00","$4,738.00",1
02/25/2024,Recurring 1st week [Invoice:609968],,,"-$1,800.00","$12,035.00",1
10/29/2024,Quarterly dwelling [Ref:VVF0],,,-$300.00,"$17,835.00",0
07/14/2024,Monthly payment to John [Ref:787195],,,"-$1,500.00","$27,965.00",1
10/05/2024,RENT|AUTO [TXN:976890] [19:03],,,"-$2,350.00","$2,817.00",1
09/16/2024,Facility Solutions [Ref:175206],,,"-$1,400.00","$46,338.00",0
12/31/2024,Lease charge [Payment:71R2],,,-$350.00,"$22,597.00",0
01/06/2024,Complex charge [ID:20240106-107],,,-$750.00,"$31,799.00",0
05/28/2025,Rent payment (primary residence) [ID:755517],,,"-$1,150.00","$39,379.00",1
02/09/2025,Rent payment (apartment) [Ref:238830],,,"$1,775.00","$25,475.00",1
03/13/2025,Facility Solutions [TXN:680361],,,"-$2,250.00","$43,436.00",1
09/19/2025,Zelle to Davis [Ref:Z4BX] [19:51],,,"-$1,825.00","$9,889.00",1
08/30/2024,Bi-weekly housing [Trans:612580],,,"-$1,550.00","$40,479.00",0
04/19/2025,Mid-month transfer [Ref:TVN2],,,"-$1,400.00","$28,329.00",0
08/26/2024,Non-rent housing expense [Payment:MH6T] [01:33],,,-$75.00,"$17,437.00",0
10/27/2024,Premises fee with service charge [Invoice:325000],,,"-$1,775.00","$19,213.00",1
11/08/2025,Unit charge [ID:506014] [08:34],,,-$700.00,"$7,610.00",0
03/26/2025,Subscription Every 30 days [Invoice:503738],,,-$800.00,"$10,528.00",0
06/19/2024,Abode payment plus insurance [ID:20240619-600] [16:18],,,"-$2,850.00","$43,501.00",1
12/13/2025,Unit Management [ID:164709],,,"-$1,825.00","$15,870.00",1
08/02/2025,Lease fee [Date:20250802] [01:47],,,-$50.00,"$41,780.00",0
02/07/2024,Flat fee [Payment:0L1Q],,,"-$1,450.00","$9,063.00",0
06/20/2025,Lodgings remittance [Trans:261343],,,"-$1,200.00","$21,021.00",0
01/18/2025,Bi-weekly housing [Ref:3LJ0],,,"-$2,375.00","$27,729.00",1
07/27/2025,Crib fee [TXN:162744],,,-$300.00,"$5,386.00",0
03/16/2025,Condo fee #849433,,,"-$2,200.00","$13,782.00",1
03/03/2024,Subscription 10th recurring [Trans:226791],,,-$600.00,"$20,235.00",0
01/01/2024,Unit remittance [ID:20240101-481],,,-$800.00,"$46,123.00",0
07/01/2024,Service First Monday [ID:20240701-396],,,"$1,400.00","$46,059.00",0
06/20/2024,Premises fee with service charge [ID:358552],,,-$725.00,"$21,447.00",1
03/07/2025,Facility Solutions #946094,,,-$750.00,"$26,162.00",0
02/04/2025,Tenancy payment [Trans:511955],,,"-$1,750.00","$13,109.00",1
06/07/2024,Crib fee [TXN:525664],,,-$775.00,"$29,536.00",1
12/09/2025,Rent(payment) [Invoice:274760],,,"-$1,525.00","$46,958.00",1
07/21/2025,Servise payment [Invoice:221366],,,"-$1,750.00","$13,241.00",0
12/06/2024,Service fee + insurance [TXN:464674],,,-$650.00,"$49,173.00",0
02/06/2024,Distinct from rent - service [Invoice:232862],,,-$900.00,"$7,069.00",0
11/21/2024,Rent payment (apartment) [Ref:BXMM] [18:55],,,"-$1,125.00","$29,238.00",1
12/12/2025,Membership 5th monthly [Date:20251212],,,-$250.00,"$39,532.00",0
12/08/2024,NOT rent - utilities [Date:20241208],,,-$100.00,"$46,070.00",0
11/23/2024,Recurring 1st week [Ref:233700],,,"-$2,100.00","$10,249.00",1
01/03/2024,Complex Services [Date:20240103],,,"-$1,300.00","$5,738.00",1
07/21/2025,Crib fee [Invoice:215307],,,-$125.00,"$34,772.00",0
06/11/2025,Apart from rent - maintenance [Ref:632538],,,"-$1,600.00","$43,885.00",0
07/20/2025,Residence fee including amenities [Payment:MXZX],,,-$750.00,"$47,543.00",1
04/18/2024,Tenancy payment [Date:20240418],,,-$975.00,"$38,250.00",1
03/08/2025,Lodgings remittance [Invoice:515801],,,"-$1,850.00","$13,461.00",0
08/21/2025,FEE - AUTO [ID:20250821-855],,,-$100.00,"$38,927.00",0
05/22/2025,Tenancy payment [Ref:762404],,,"-$2,400.00","$34,573.00",0
10/24/2024,Separate from rent - deposit [TXN:840758],,,"-$2,600.00","$48,455.00",0
04/28/2025,Residential payment 20th periodic [Ref:O6YU],,,"-$2,825.00","$7,162.00",1
07/11/2025,Lease charge [Date:20250711],,,-$50.00,"$14,112.00",0
05/24/2024,Condo fee [Payment:VAWN] [11:42],,,"-$1,000.00","$34,419.00",0
05/25/2024,Membership Last day #945362,,,"-$2,100.00","$6,433.00",0
12/13/2024,Independent of rent - repair [Invoice:268819] [14:31],,,"-$1,200.00","$3,144.00",0
11/25/2025,Residential payment Last day #240005,,,"-$1,150.00","$2,161.00",1
10/11/2024,My apartment payment [ID:20241011-501],,,"-$1,500.00","$49,692.00",1
04/24/2025,Utilitie payment [ID:369491] [01:18],,,-$700.00,"$49,803.00",0
07/18/2025,Payment to Wilson (Unit 30C) [Ref:TQRW],,,"-$1,275.00","$6,566.00",1
10/16/2024,Property Services LLC (Unit 15C) [Ref:RQGQ],,,"-$1,075.00","$24,598.00",1
