Date,Description,Comments,Check Number,Amount,Balance,rent
12/02/2025,Rent payment (apartment),,,"-$1,850.00","$42,757.00",1
08/15/2024,Unit payment,,,-$850.00,"$45,578.00",0
10/26/2025,Premises fee with service charge,,,"-$1,375.00","$31,530.00",1
10/25/2025,Lease fee,,,-$650.00,"$6,294.00",0
12/16/2025,NOT rent - utilities,,,"-$1,600.00","$29,423.00",0
10/02/2024,Unit payment for residential unit,,,"-$2,700.00","$22,013.00",1
07/03/2024,First of month payment,,,"-$2,400.00","$43,112.00",1
01/05/2025,Recurring debit,,,"-$1,675.00","$40,324.00",1
04/09/2025,Unit charge for residential unit,,,"-$1,375.00","$45,849.00",1
12/05/2025,Rent payment (apartment),,,"-$2,225.00","$28,895.00",1
08/21/2025,End of month remittance,,,"-$2,550.00","$2,655.00",0
01/07/2025,Lease payment,,,"-$2,250.00","$19,775.00",0
06/18/2024,Rent payment ,,,"-$2,750.00","$5,511.00",1
10/31/2024,Separate from rent - deposit,,,-$650.00,"$15,313.00",0
10/30/2024,Residential payment 5th monthly,,,-$825.00,"$7,341.00",1
06/27/2024,Non-rent housing expense,,,"-$2,200.00","$40,384.00",0
06/28/2025,Besides rent - insurance,,,"-$2,900.00","$2,783.00",0
02/01/2025,Automated monthly payment,,,"$1,300.00","$2,431.00",0
01/21/2025,Complex charge for residential unit,,,-$550.00,"$15,410.00",1
11/30/2025,Besides rent - insurance,,,"-$1,350.00","$6,161.00",0
08/13/2025,Service Every 30 days,,,"$2,550.00","$39,919.00",0
11/08/2025,Rent payment (primary residence),,,-$775.00,"$15,618.00",1
03/06/2024,Complex Services,,,"-$2,750.00","$7,172.00",0
07/10/2025,Unit remittance for residential unit,,,"-$2,175.00","$9,131.00",1
01/21/2024,Standing order payment,,,"-$2,100.00","$30,373.00",0
08/13/2025,Building fee,,,"-$1,950.00","$4,727.00",0
06/14/2024,Service fee + tax,,,"-$1,450.00","$27,818.00",0
03/03/2025,Scheduled transfer,,,"-$2,050.00","$1,616.00",0
03/19/2024,Building disbursement,,,"-$1,400.00","$27,734.00",0
04/06/2024,First of month payment,,,"-$1,975.00","$28,159.00",1
03/04/2025,Property remittance for residential unit,,,"$1,275.00","$34,234.00",1
03/31/2024,Complex payment for residential unit,,,"-$2,300.00","$39,354.00",1
02/05/2025,Complex fee for residential unit,,,"-$2,750.00","$14,577.00",1
05/26/2025,Recurring 1st week (Unit 44C),,,"-$1,050.00","$46,288.00",1
03/07/2025,Rent with included services,,,-$825.00,"$35,529.00",1
10/01/2024,Unit fee,,,"-$1,050.00","$16,903.00",0
11/19/2025,Premises Services,,,"-$1,300.00","$16,362.00",1
06/05/2024,Building payment for residential unit,,,"-$2,875.00","$11,100.00",1
11/25/2024,Rent payment (primary residence),,,-$925.00,"$5,570.00",1
11/26/2024,Unit charge for residential unit,,,"-$2,600.00","$28,588.00",1
04/18/2024,Lodgings remittance,,,"-$2,825.00","$3,445.00",1
12/13/2025,Complex charge for residential unit,,,"-$2,450.00","$17,921.00",1
07/31/2024,Rent payment (apartment),,,"-$1,400.00","$21,575.00",1
08/10/2024,Apart from rent - maintenance,,,"-$3,050.00","$40,178.00",0
06/17/2025,Additional to rent - fee,,,"-$2,550.00","$39,479.00",0
12/13/2025,Additional to rent - fee,,,"-$2,900.00","$9,887.00",0
02/02/2024,Complex fee,,,"-$2,100.00","$13,332.00",0
10/28/2025,Utility fee + insurance,,,"-$1,350.00","$14,513.00",0
09/28/2025,Property remittance for residential unit,,,"-$1,950.00","$9,918.00",1
05/05/2025,Rent payment (apartment),,,"-$1,450.00","$12,813.00",1
05/15/2024,Excluding rent - HOA,,,"-$2,450.00","$46,111.00",0
03/03/2024,Complex charge for residential unit,,,"-$1,125.00","$21,220.00",1
04/06/2024,Tenancy payment,,,"-$2,650.00","$12,022.00",1
07/20/2025,Rental payment,,,-$550.00,"$11,311.00",0
09/07/2024,Place remittance,,,"-$2,500.00","$27,958.00",0
12/19/2025,Tenancy payment,,,-$450.00,"$44,081.00",0
12/10/2024,Building payment for residential unit,,,-$650.00,"$19,678.00",1
11/12/2024,Complex payment for residential unit,,,"-$2,600.00","$5,256.00",1
04/23/2025,My house monthly,,,"-$2,575.00","$22,285.00",1
12/01/2025,Rent payment ,,,"-$2,175.00","$5,986.00",1
01/28/2024,Rent payment (primary residence),,,"-$1,800.00","$12,877.00",1
02/06/2024,Rent payment ,,,"-$1,375.00","$26,008.00",1
08/20/2025,Separate from rent - deposit,,,"-$1,100.00","$16,317.00",0
07/04/2025,Wire to Thompson,,,"-$2,650.00","$13,574.00",1
09/28/2025,Rent payment (primary residence),,,"-$1,000.00","$10,751.00",1
01/03/2024,Regular payment,,,"-$1,900.00","$20,654.00",0
08/31/2024,Zelle to Davis,,,"-$3,000.00","$41,127.00",1
02/08/2024,Property payment,,,"-$1,500.00","$37,832.00",0
01/27/2025,Apartment payment + parking,,,"-$2,350.00","$30,475.00",1
07/28/2024,Automated monthly payment,,,"-$3,000.00","$42,523.00",0
09/15/2025,Recurring monthly payment,,,"-$2,750.00","$38,310.00",0
09/11/2025,Unit letting,,,"-$1,600.00","$31,823.00",0
12/02/2024,Quarterly dwelling,,,-$450.00,"$1,296.00",0
08/29/2025,Rent payment (primary residence),,,"-$1,425.00","$30,840.00",1
10/08/2024,Residential payment Every 30 days,,,"-$2,950.00","$44,710.00",1
06/12/2025,Subscription Last day,,,"-$1,950.00","$30,948.00",0
02/22/2025,Rent payment (primary residence),,,"-$2,750.00","$29,392.00",1
03/28/2024,Pad payment,,,"-$1,950.00","$15,083.00",1
04/03/2025,Recurring 1st week,,,"-$2,650.00","$48,708.00",1
01/21/2024,Separate from rent - deposit,,,"-$1,650.00","$48,395.00",0
07/28/2024,First of month payment,,,"-$1,900.00","$19,234.00",0
01/18/2024,Separate from rent - deposit,,,"-$1,400.00","$16,029.00",0
12/17/2024,Complex Services,,,-$300.00,"$39,523.00",0
12/05/2024,Tenancy payment,,,"-$1,500.00","$22,655.00",1
11/29/2025,Strata payment,,,"-$1,625.00","$12,300.00",1
11/04/2024,Unit charge,,,"-$2,100.00","$34,901.00",0
08/09/2025,Scheduled transfer,,,"-$1,800.00","$34,564.00",0
08/14/2024,Wire to Thompson,,,-$150.00,"$10,260.00",0
07/16/2025,Building disbursement,,,-$350.00,"$14,657.00",0
10/28/2024,Rent payment (apartment),,,"$1,725.00","$47,406.00",1
04/15/2025,Recurring monthly payment,,,"-$1,875.00","$13,733.00",1
08/08/2024,Residential Services,,,"-$2,100.00","$40,174.00",0
09/07/2024,Remittance to Moore,,,"-$2,000.00","$6,818.00",0
02/18/2024,Complex charge,,,"-$2,000.00","$24,417.00",0
04/17/2025,Lodgings remittance,,,"-$2,250.00","$17,056.00",0
03/31/2025,Unit fee,,,"$1,700.00","$40,679.00",0
05/22/2025,First of month payment,,,"-$1,500.00","$19,694.00",0
05/21/2024,Complex payment,,,"-$1,500.00","$2,802.00",0
05/02/2025,Recurring monthly payment (Unit 17A),,,-$675.00,"$24,245.00",1
11/11/2024,Property payment for residential unit,,,"-$1,200.00","$21,780.00",1
07/31/2024,Besides rent - insurance,,,-$250.00,"$3,118.00",0
08/07/2025,Spot payment,,,-$725.00,"$24,400.00",1
09/04/2024,Rent payment (apartment),,,"-$1,400.00","$22,858.00",1
01/09/2025,Housing Associates,,,"$2,850.00","$29,169.00",0
10/08/2025,Rent payment (apartment),,,"-$2,950.00","$3,412.00",1
04/22/2025,Automated monthly payment,,,-$750.00,"$21,163.00",0
03/07/2025,Recurring debit,,,"-$1,700.00","$21,601.00",0
03/29/2024,Building disbursement for residential unit,,,"-$2,175.00","$30,348.00",1
02/15/2025,Building fee,,,"-$2,000.00","$7,095.00",0
06/07/2025,Unit payment,,,-$950.00,"$27,975.00",0
11/18/2025,Separate from rent - deposit,,,"-$1,850.00","$2,036.00",0
12/30/2025,Recurring debit,,,"-$2,250.00","$5,443.00",0
06/17/2024,Besides rent - insurance,,,-$100.00,"$13,185.00",0
03/08/2025,Utility fee + insurance,,,-$950.00,"$41,838.00",0
06/27/2024,Utility fee + insurance,,,"-$1,250.00","$35,860.00",0
01/20/2025,Standard monthly charge,,,"-$1,050.00","$37,160.00",0
09/16/2024,Lease charge for residential unit,,,"-$1,625.00","$20,610.00",1
05/11/2024,Payment on 1st of month,,,-$900.00,"$49,909.00",0
08/19/2024,Rent payment (primary residence),,,"-$2,625.00","$6,379.00",1
02/27/2025,Standard monthly charge,,,"-$1,250.00","$14,340.00",0
03/19/2024,Complex payment,,,"-$2,200.00","$18,533.00",0
11/21/2024,Unit charge,,,"$2,550.00","$36,256.00",0
10/15/2025,Scheduled transfer,,,"-$1,150.00","$4,793.00",0
12/23/2025,Place remittance,,,$300.00,"$37,306.00",0
12/04/2024,Transfer to Miller,,,"-$1,300.00","$12,653.00",0
07/04/2025,Standing order payment (Unit 35C),,,-$900.00,"$3,690.00",1
07/19/2024,Residential payment 5th monthly,,,"-$1,425.00","$9,331.00",1
11/15/2024,Residence fee including amenities,,,"-$2,850.00","$38,632.00",1
09/04/2024,Service Calendar month,,,"$2,750.00","$12,363.00",0
06/11/2025,Housing Associates (Unit 6B),,,"-$2,925.00","$17,348.00",1
12/06/2024,Flat fee,,,"-$1,725.00","$5,113.00",1
08/16/2024,Check #1234 for monthly,,,-$600.00,"$35,919.00",0
11/18/2025,Rent payment ,,,"-$2,575.00","$36,981.00",1
11/10/2025,Additional to rent - fee,,,"-$1,550.00","$29,321.00",0
11/08/2024,Transfer to Miller,,,"-$2,925.00","$7,440.00",1
02/20/2025,Accommodation remittance including tax,,,"-$1,450.00","$28,326.00",1
12/01/2025,Zelle to Davis,,,-$150.00,"$46,532.00",0
10/18/2025,Recurring transfer to Smith,,,-$250.00,"$47,027.00",0
06/12/2024,Rent payment ,,,"-$2,900.00","$10,266.00",1
05/30/2025,Service fee incl. services,,,-$350.00,"$42,814.00",0
06/23/2024,Separate from rent - deposit,,,"-$2,750.00","$10,568.00",0
06/25/2025,Automated monthly payment,,,-$600.00,"$10,119.00",1
05/19/2025,Quarterly dwelling (Unit 2A),,,"$2,675.00","$18,519.00",1
09/22/2025,Unit remittance,,,-$900.00,"$9,001.00",0
09/16/2025,Real Estate Solutions,,,"-$2,150.00","$10,661.00",1
01/17/2024,Letting fee,,,"-$1,000.00","$12,922.00",0
01/14/2024,Property payment,,,"-$2,100.00","$27,157.00",0
02/12/2024,NOT rent - utilities,,,-$900.00,"$48,754.00",0
03/22/2025,Residential Services,,,"-$1,800.00","$24,227.00",0
05/17/2024,Monthly obligation,,,"-$1,700.00","$25,963.00",0
03/11/2025,Apart from rent - maintenance,,,"-$2,050.00","$26,516.00",0
03/02/2025,Rent payment ,,,"-$2,400.00","$7,402.00",1
07/23/2025,Recurring monthly payment,,,"$1,475.00","$6,219.00",1
08/07/2024,Complex payment for residential unit,,,"-$1,600.00","$48,859.00",1
06/17/2025,Building disbursement,,,"$1,100.00","$38,325.00",0
11/11/2024,Transfer to Miller,,,-$900.00,"$4,131.00",0
08/26/2024,Facility Solutions,,,"-$2,950.00","$15,093.00",0
07/31/2025,End of month remittance,,,"-$2,250.00","$42,077.00",1
12/05/2024,Standing order payment,,,"-$3,050.00","$44,412.00",0
06/11/2024,Complex fee for residential unit,,,"$2,900.00","$8,260.00",1
06/06/2024,Bi-weekly housing,,,"-$2,900.00","$28,682.00",1
02/23/2025,Distinct from rent - service,,,-$150.00,"$22,230.00",0
05/06/2025,Residential payment Every 30 days,,,"-$1,500.00","$38,672.00",1
12/08/2024,Housing Associates,,,"-$1,100.00","$47,472.00",0
09/06/2025,Distinct from rent - service,,,"-$2,300.00","$47,434.00",0
10/10/2024,Premises Services,,,"-$1,100.00","$22,183.00",0
10/29/2025,Standard monthly charge,,,"-$1,625.00","$27,624.00",1
11/21/2024,Bi-weekly housing,,,"-$1,500.00","$48,357.00",0
02/21/2024,Complex payment for residential unit,,,"-$1,750.00","$4,999.00",1
02/09/2025,Rent payment ,,,-$850.00,"$43,743.00",1
06/25/2024,Apartment payment + parking,,,"-$1,050.00","$36,484.00",1
11/08/2024,Rent payment (apartment),,,"-$1,125.00","$37,260.00",1
08/04/2025,Rent payment (primary residence),,,"$1,900.00","$42,534.00",1
10/08/2024,Residential facility fee,,,"-$1,200.00","$5,717.00",1
08/12/2024,Complex charge,,,"-$1,250.00","$27,230.00",0
04/16/2024,Maintenance fee + insurance,,,-$950.00,"$17,059.00",0
02/06/2025,Invoice #APT2024-001,,,"$2,150.00","$27,404.00",1
05/22/2025,Residential Services,,,"-$2,800.00","$5,126.00",1
09/05/2025,Rent payment (apartment),,,"-$2,250.00","$49,423.00",1
05/28/2025,Wire to Thompson,,,-$675.00,"$21,973.00",1
04/01/2024,Unit payment including maintenance,,,"-$1,175.00","$40,802.00",1
02/11/2025,Lease charge,,,"-$1,850.00","$37,777.00",0
05/07/2025,Tenancy payment,,,"-$2,750.00","$7,557.00",1
04/12/2025,Property payment for residential unit,,,-$775.00,"$46,088.00",1
11/02/2024,Property Services LLC (Unit 18C),,,"-$2,275.00","$45,103.00",1
06/13/2025,Rent payment (primary residence),,,"-$2,750.00","$29,834.00",1
03/20/2025,Standing order payment,,,-$650.00,"$20,856.00",0
10/26/2025,Besides rent - insurance,,,"-$2,100.00","$29,305.00",0
11/04/2025,Building disbursement,,,"-$2,850.00","$10,231.00",0
08/19/2025,Check #1234 for monthly,,,"-$2,775.00","$8,376.00",1
08/03/2024,Transfer to Miller,,,-$250.00,"$22,825.00",0
04/18/2025,Complex charge,,,"-$1,400.00","$5,702.00",0
12/11/2025,Unit remittance,,,"-$1,750.00","$33,799.00",0
02/14/2025,Unit Management,,,"-$2,300.00","$43,513.00",0
04/23/2025,Remittance to Moore,,,-$850.00,"$25,437.00",0
07/19/2025,Standing order payment,,,"-$2,600.00","$49,944.00",0
05/14/2025,Periodic 30th payment,,,"-$2,250.00","$18,202.00",0
07/17/2024,Complex charge for residential unit,,,"-$1,250.00","$20,699.00",1
04/21/2025,Standing order payment,,,"-$1,950.00","$33,289.00",1
12/11/2025,Scheduled transfer,,,-$200.00,"$19,572.00",0
02/16/2025,Quarterly dwelling,,,"-$1,800.00","$6,100.00",0
12/22/2024,NOT rent - utilities,,,"-$2,200.00","$29,726.00",0
01/27/2025,Building payment for residential unit,,,"-$2,350.00","$29,342.00",1
06/25/2025,End of month remittance,,,"-$1,000.00","$24,931.00",1
11/11/2025,Property remittance for residential unit,,,"-$2,025.00","$24,130.00",1
03/14/2025,Complex charge for residential unit,,,"-$1,750.00","$39,951.00",1
02/16/2024,Lease payment,,,"-$2,300.00","$6,595.00",0
08/24/2024,Tenancy payment,,,"-$2,975.00","$5,876.00",1
07/13/2024,Quarterly dwelling,,,"-$2,150.00","$41,270.00",0
03/18/2025,Complex charge for residential unit,,,"-$1,625.00","$48,656.00",1
03/28/2025,Non-rent housing expense,,,-$650.00,"$44,749.00",0
11/11/2025,Building Management,,,"-$3,075.00","$37,747.00",1
02/03/2025,Strata payment,,,"-$1,150.00","$44,869.00",1
08/30/2024,Condo fee,,,"-$2,650.00","$5,476.00",0
06/02/2025,Strata payment,,,"$1,825.00","$7,795.00",1
05/09/2024,Rent payment ,,,"-$1,050.00","$44,101.00",1
11/26/2024,Place remittance,,,"$1,750.00","$39,376.00",1
10/19/2025,Unit remittance,,,"-$2,550.00","$26,841.00",0
04/07/2025,Membership Quarterly,,,"-$1,750.00","$12,853.00",0
12/03/2025,Rental payment,,,"-$1,000.00","$7,393.00",0
03/28/2024,Housing Associates,,,"-$1,700.00","$10,462.00",0
07/30/2024,Unit disbursement for residential unit,,,"-$2,850.00","$48,335.00",1
06/09/2025,Unit Management,,,"-$1,300.00","$5,882.00",0
11/08/2025,Complex payment,,,-$750.00,"$8,293.00",0
03/29/2025,Mid-month transfer (Unit 31B),,,"$1,525.00","$4,028.00",1
03/07/2025,Rent payment (primary residence),,,"$1,900.00","$16,547.00",1
01/21/2025,Monthly payment to John,,,"-$1,600.00","$5,304.00",0
07/08/2024,Service First Monday,,,"-$2,250.00","$26,870.00",0
11/03/2025,Automated monthly payment (Unit 15C),,,"-$1,125.00","$43,882.00",1
02/14/2025,Domicile Solutions,,,-$400.00,"$3,425.00",0
12/02/2025,Apart from rent - maintenance,,,"-$1,400.00","$38,298.00",0
08/01/2025,Rent payment (primary residence),,,"-$2,600.00","$9,564.00",1
11/08/2025,Membership Every 30 days,,,"-$1,500.00","$5,531.00",0
07/26/2025,Complex payment,,,"-$1,350.00","$26,641.00",0
01/12/2024,Complex fee,,,$450.00,"$5,389.00",0
10/14/2025,Apartment payment + parking,,,"$3,050.00","$27,314.00",1
05/23/2024,Recurring transfer to Smith,,,"-$2,225.00","$19,110.00",1
05/24/2024,Pad payment,,,"-$1,275.00","$25,120.00",1
05/30/2025,Digs payment,,,"-$2,800.00","$1,279.00",1
01/05/2025,Building disbursement,,,"-$1,550.00","$17,627.00",0
08/10/2025,Recurring 1st week,,,"-$1,100.00","$20,939.00",0
03/31/2024,Housing Associates (Unit 22B),,,"-$2,250.00","$38,110.00",1
08/13/2024,Recurring debit,,,"-$2,175.00","$32,846.00",1
07/15/2024,Facility management disbursement,,,"$2,225.00","$38,560.00",1
03/16/2024,Mid-month transfer,,,"-$1,850.00","$16,195.00",0
08/01/2024,Complex Services,,,"-$3,025.00","$44,727.00",1
03/03/2024,Unit Management,,,"-$2,650.00","$39,477.00",0
11/23/2025,Besides rent - insurance,,,"-$3,000.00","$16,488.00",0
08/21/2024,Periodic 30th payment,,,"$1,150.00","$18,303.00",0
04/29/2024,Other than rent - tax,,,"-$2,300.00","$39,446.00",0
12/18/2025,Condo fee,,,"-$2,400.00","$36,481.00",0
12/18/2024,Premises Services (Unit 4B),,,"-$2,550.00","$24,585.00",1
05/03/2025,Unit disbursement,,,"$2,100.00","$38,757.00",0
02/05/2025,Premises Services,,,"-$2,250.00","$31,234.00",0
06/08/2025,Lease payment for residential unit,,,"-$1,025.00","$38,789.00",1
10/30/2024,Building payment for residential unit,,,"-$2,700.00","$39,008.00",1
09/15/2025,Property fee for residential unit,,,"-$2,250.00","$1,747.00",1
01/23/2025,Apart from rent - maintenance,,,$650.00,"$48,043.00",0
03/10/2024,Periodic 30th payment,,,-$200.00,"$29,882.00",0
03/25/2025,Lease payment,,,-$200.00,"$38,027.00",0
05/27/2024,Standing order payment,,,-$650.00,"$30,100.00",0
11/17/2025,Rent payment ,,,"$1,975.00","$9,074.00",1
07/21/2025,Complex fee for residential unit,,,"-$1,100.00","$43,805.00",1
10/21/2024,Facility Solutions (Unit 38A),,,"-$1,400.00","$27,288.00",1
01/21/2025,Building payment for residential unit,,,"-$2,825.00","$1,151.00",1
09/18/2025,Monthly on 15th,,,"-$3,025.00","$6,920.00",1
06/01/2025,Check #1234 for monthly (Unit 25B),,,"-$1,450.00","$37,417.00",1
10/21/2024,Building disbursement,,,"-$2,450.00","$35,097.00",0
09/19/2024,Domicile Solutions,,,"-$2,025.00","$20,836.00",1
01/08/2025,Scheduled transfer,,,"-$2,050.00","$45,481.00",1
02/13/2024,Payment to Wilson (Unit 16A),,,"$2,050.00","$7,096.00",1
07/27/2025,Property remittance,,,-$750.00,"$44,373.00",0
07/06/2025,Pad payment,,,"-$2,275.00","$35,039.00",1
07/26/2024,Spot payment,,,"-$1,100.00","$38,184.00",0
02/22/2025,Recurring monthly payment,,,"-$2,200.00","$8,527.00",0
01/09/2024,Periodic disbursement,,,"-$1,850.00","$2,270.00",0
03/21/2024,Excluding rent - HOA,,,"-$1,750.00","$6,196.00",0
01/22/2024,Monthly payment to John,,,"-$1,450.00","$19,050.00",0
09/26/2025,Debit to Anderson,,,-$250.00,"$28,200.00",0
04/22/2025,Zelle to Davis,,,"-$1,900.00","$19,073.00",1
02/22/2024,Check #1234 for monthly,,,"-$3,050.00","$36,576.00",1
07/25/2024,Landlord services payment,,,"-$2,225.00","$16,591.00",1
02/11/2025,Unit payment for residential unit,,,"-$1,900.00","$18,014.00",1
04/01/2025,Service 10th recurring,,,-$500.00,"$49,596.00",0
05/27/2025,Apart from rent - maintenance,,,"-$2,100.00","$3,902.00",0
08/02/2025,Lease fee for residential unit,,,"-$2,675.00","$9,462.00",1
03/16/2024,Unit fee,,,-$450.00,"$48,436.00",0
05/09/2024,Automated monthly payment,,,"-$1,500.00","$38,706.00",0
05/03/2025,Lease charge for residential unit,,,"$1,150.00","$23,522.00",1
11/26/2024,Tenancy payment,,,"-$1,450.00","$43,331.00",0
03/26/2024,Recurring transfer to Smith,,,"$1,500.00","$21,301.00",1
11/02/2024,Lease payment for residential unit,,,"-$1,400.00","$26,262.00",1
12/20/2024,Rent payment (apartment),,,"-$2,275.00","$12,653.00",1
10/30/2025,Lease fee,,,"-$2,400.00","$43,320.00",0
12/26/2025,Independent of rent - repair,,,-$600.00,"$13,535.00",0
07/21/2024,Additional to rent - fee,,,"-$2,050.00","$11,799.00",0
01/05/2025,Building disbursement,,,"-$2,950.00","$21,144.00",0
06/14/2025,Crib fee,,,-$675.00,"$38,444.00",1
08/19/2024,Recurring transfer to Smith,,,"-$1,000.00","$28,443.00",1
10/03/2025,Domicile disbursement,,,"-$2,400.00","$5,313.00",1
12/16/2025,Periodic 30th payment,,,"-$1,800.00","$46,473.00",0
05/08/2024,ACH to Johnson LLC (Unit 39A),,,-$800.00,"$48,043.00",1
10/06/2025,Membership 5th monthly,,,"-$1,350.00","$47,579.00",0
04/16/2025,Domicile Solutions,,,"-$1,650.00","$38,458.00",0
01/12/2024,Rent payment (apartment),,,"$1,425.00","$15,599.00",1
12/03/2024,Rent payment (apartment),,,"-$1,475.00","$11,720.00",1
08/12/2025,Complex charge for residential unit,,,"-$3,000.00","$45,852.00",1
12/11/2025,Lease fee,,,"$2,650.00","$17,331.00",0
06/21/2024,Property Services LLC,,,"-$2,025.00","$1,694.00",1
07/26/2024,Automated monthly payment (Unit 41A),,,"-$1,950.00","$27,645.00",1
10/22/2025,Regular payment,,,"-$1,600.00","$4,440.00",1
06/29/2024,Non-rent housing expense,,,"-$1,350.00","$48,455.00",0
03/19/2025,Property payment for residential unit,,,"-$1,500.00","$13,874.00",1
08/24/2024,Separate from rent - deposit,,,"-$1,600.00","$49,453.00",0
12/06/2025,Scheduled transfer,,,"-$1,675.00","$34,485.00",1
08/14/2024,Building Management (Unit 16C),,,"-$2,725.00","$16,073.00",1
11/13/2024,Premises Services,,,"-$2,400.00","$13,509.00",0
06/10/2024,ACH to Johnson LLC,,,"-$1,000.00","$2,857.00",0
12/26/2025,Payment on 1st of month,,,"-$1,800.00","$39,519.00",0
10/11/2025,Subscription 1st of month,,,"-$2,650.00","$45,243.00",0
12/15/2024,Standing order payment,,,"-$1,700.00","$16,241.00",1
05/12/2025,Rent payment ,,,"-$2,400.00","$49,022.00",1
01/22/2024,Domicile Solutions,,,"$2,050.00","$5,481.00",0
04/22/2024,Payment on 1st of month,,,"-$1,200.00","$26,711.00",0
08/24/2024,Payment to Wilson,,,-$950.00,"$29,218.00",0
02/24/2025,Periodic disbursement,,,"-$2,875.00","$9,612.00",1
01/01/2024,Unit charge for residential unit,,,"-$1,550.00","$4,587.00",1
09/13/2025,Property fee,,,"-$1,700.00","$28,526.00",0
04/16/2025,Rental payment,,,-$700.00,"$28,686.00",0
06/01/2025,Residential occupancy fee,,,-$850.00,"$19,646.00",1
04/08/2024,Spot payment,,,-$750.00,"$34,649.00",0
07/04/2025,Unit fee for residential unit,,,"-$1,475.00","$26,288.00",1
07/22/2025,Property remittance for residential unit,,,"-$2,225.00","$49,094.00",1
03/31/2024,Property payment,,,"-$1,400.00","$23,971.00",0
11/07/2025,Building disbursement for residential unit,,,"-$1,900.00","$11,506.00",1
05/05/2025,Recurring monthly payment,,,-$600.00,"$37,305.00",0
11/20/2025,Rent payment (primary residence),,,"-$1,975.00","$31,022.00",1
12/26/2024,Unit payment for residential unit,,,"-$2,100.00","$48,476.00",1
06/30/2025,Recurring debit,,,"-$2,300.00","$38,335.00",1
04/15/2024,Additional to rent - fee,,,"-$1,000.00","$31,241.00",0
09/23/2024,ACH to Johnson LLC,,,"-$1,925.00","$37,777.00",1
05/18/2025,Tenancy payment,,,"-$1,950.00","$44,832.00",0
02/15/2025,Wire to Thompson,,,"-$1,975.00","$10,604.00",1
02/03/2024,Recurring 1st week,,,"-$2,975.00","$31,783.00",1
05/08/2025,NOT rent - utilities,,,"-$1,800.00","$37,517.00",0
04/20/2024,Complex fee,,,"-$2,750.00","$36,881.00",0
11/20/2025,Remittance to Moore,,,-$900.00,"$25,572.00",0
12/11/2024,Monthly on 15th,,,"-$1,000.00","$49,783.00",0
11/12/2025,Complex payment for residential unit,,,"-$2,425.00","$31,031.00",1
06/16/2025,Unit remittance for residential unit,,,"-$1,575.00","$15,061.00",1
07/26/2024,Rent payment (primary residence),,,"-$1,400.00","$44,991.00",1
01/29/2024,Premises maintenance remittance,,,"-$1,475.00","$41,310.00",1
09/25/2025,Utility fee + insurance,,,"-$2,300.00","$29,683.00",0
11/17/2024,Subscription Last day,,,-$550.00,"$13,756.00",0
04/12/2024,Property fee,,,"-$1,050.00","$22,450.00",0
02/27/2024,Payment to Wilson,,,"-$1,300.00","$19,806.00",0
01/16/2025,Zelle to Davis (Unit 6C),,,"-$1,800.00","$3,849.00",1
04/14/2024,Service fee incl. services,,,"-$2,900.00","$28,054.00",0
03/17/2025,Periodic disbursement,,,"-$1,150.00","$9,328.00",0
06/23/2025,Building payment,,,"-$1,650.00","$37,495.00",0
07/17/2024,Building disbursement,,,-$500.00,"$37,153.00",0
11/06/2024,Property Services LLC (Unit 35B),,,"-$1,150.00","$31,244.00",1
04/18/2025,Building Management,,,-$675.00,"$25,946.00",1
09/26/2024,Rent payment (apartment),,,"-$2,975.00","$27,788.00",1
01/27/2025,Wire to Thompson,,,-$950.00,"$41,346.00",1
11/18/2024,Unit letting,,,"-$2,750.00","$20,908.00",1
02/23/2025,Complex payment,,,-$700.00,"$6,144.00",0
04/05/2024,Zelle to Davis,,,"-$1,600.00","$16,168.00",1
11/18/2024,Rent payment (primary residence),,,"-$2,400.00","$30,519.00",1
05/29/2025,Unit Management,,,"-$2,700.00","$31,066.00",0
03/11/2024,Abode disbursement,,,"-$1,400.00","$26,541.00",1
11/18/2024,Unit remittance,,,"-$2,100.00","$4,581.00",0
10/01/2024,Residential Services,,,"-$2,800.00","$17,926.00",0
01/04/2024,Besides rent - insurance,,,-$850.00,"$26,767.00",0
04/01/2024,Domicile Solutions,,,"-$1,800.00","$11,998.00",0
04/06/2025,Scheduled transfer,,,"-$1,850.00","$45,921.00",0
03/24/2024,For 303 Parkview,,,"-$2,525.00","$20,354.00",1
04/06/2024,ACH to Johnson LLC (Unit 29B),,,"-$2,275.00","$20,681.00",1
10/12/2025,Distinct from rent - service,,,"-$1,400.00","$31,624.00",0
10/27/2025,Recurring transfer to Smith,,,"-$2,075.00","$5,706.00",1
05/12/2025,Service fee incl. services,,,"-$1,550.00","$14,237.00",0
03/30/2025,Unit disbursement for residential unit,,,-$825.00,"$47,103.00",1
02/23/2024,Membership 20th periodic,,,-$850.00,"$20,249.00",0
12/31/2024,Semi-monthly residence (Unit 15A),,,"-$2,750.00","$38,004.00",1
12/19/2025,Maintenance fee + tax,,,-$800.00,"$45,545.00",0
08/04/2024,Rent payment (primary residence),,,"-$1,300.00","$4,630.00",1
09/24/2025,Apart from rent - maintenance,,,"-$2,600.00","$23,805.00",0
01/30/2025,Rent payment (apartment),,,"-$2,575.00","$30,908.00",1
04/16/2024,Residential payment 15th auto,,,"-$2,400.00","$46,512.00",1
10/06/2024,Unit remittance for residential unit,,,"-$1,250.00","$35,475.00",1
12/03/2024,Membership 15th auto,,,-$550.00,"$26,429.00",0
