Date,Description,Comments,Check Number,Amount,Balance,rent
11/08/2025,Subscripton payment,,,"-$1,350.00","$38,478.00",0
03/17/2025,Complex payment for residential unit,,,"-$2,750.00","$30,841.00",1
06/17/2025,Mid-month transfer,,,-$850.00,"$37,594.00",0
10/02/2025,Flat fee,,,-$50.00,"$9,823.00",0
09/02/2025,Debit to Anderson (Unit 38A),,,"-$1,850.00","$5,326.00",1
08/07/2024,Rent(payment),,,"-$1,825.00","$39,237.00",1
01/18/2024,Servise payment,,,"-$1,550.00","$24,528.00",0
07/06/2025,Building fee,,,-$150.00,"$5,911.00",0
01/27/2024,Invoice: RESIDENCE,,,-$775.00,"$41,255.00",1
05/05/2025,Facility Solutions (Unit 11C),,,-$775.00,"$6,595.00",1
03/12/2025,UTILITY - RECURRING,,,"-$1,650.00","$8,014.00",0
11/23/2024,Bi-weekly housing,,,-$200.00,"$43,076.00",0
08/15/2024,Rent (missed auto),,,-$725.00,"$2,104.00",1
02/19/2025,Membership Semi-monthly,,,-$800.00,"$21,202.00",0
01/14/2025,Rent payment (apartment),,,"-$1,850.00","$12,303.00",1
09/14/2024,Rent payment ,,,"-$1,100.00","$1,179.00",1
02/15/2024,Place remittance,,,"-$1,000.00","$14,580.00",1
02/26/2025,Tenancy payment,,,"-$2,275.00","$6,896.00",1
06/14/2024,NOT rent - utilities,,,-$950.00,"$44,921.00",0
04/03/2025,Premises Services,,,-$50.00,"$23,460.00",0
04/19/2025,123 Main St monthly,,,-$775.00,"$17,154.00",1
04/18/2025,Ren tpayment,,,-$800.00,"$19,856.00",1
06/27/2025,Subscription First Monday,,,-$250.00,"$47,141.00",0
01/26/2024,Invoice #APT2024-001,,,"-$1,250.00","$35,611.00",1
04/02/2025,Separate from rent - deposit,,,"-$1,600.00","$8,896.00",0
12/07/2024,Monthly on 15th,,,"-$1,400.00","$29,801.00",1
03/23/2025,CHARGE - MONTHLY,,,-$100.00,"$16,764.00",0
12/17/2025,RENT - APT 5B,,,$700.00,"$27,409.00",1
03/11/2025,Property Services LLC,,,"-$1,800.00","$8,633.00",0
04/02/2025,Crib fee,,,"$2,200.00","$3,447.00",1
11/01/2025,Transfer to Miller,,,"-$2,750.00","$37,891.00",1
08/10/2025,Transfer to Miller,,,-$100.00,"$17,745.00",0
08/26/2025,Periodic 30th payment,,,"-$2,425.00","$35,680.00",1
10/16/2025,ACH to Johnson LLC,,,-$250.00,"$8,882.00",0
01/26/2025,Maintenance fee + tax,,,$700.00,"$10,728.00",0
05/11/2025,Recurring transfer to Smith,,,"-$3,000.00","$12,416.00",1
03/23/2025,First of month payment,,,"-$1,000.00","$39,198.00",0
09/17/2025,Rent payment ,,,-$850.00,"$29,232.00",1
01/27/2024,Recurring transfer to Smith,,,"-$2,775.00","$27,918.00",1
06/11/2024,Monthly housing and utilities bundle,,,"-$1,500.00","$36,766.00",1
08/28/2024,Lease charge for residential unit,,,"-$2,650.00","$10,607.00",1
03/26/2024,Residential payment 1st of month,,,"-$2,850.00","$19,990.00",1
03/13/2024,Residential payment Last day,,,"-$1,550.00","$11,532.00",1
04/07/2025,Residential payment 25th standing,,,"-$2,650.00","$16,278.00",1
06/03/2025,Unit payment,,,-$650.00,"$4,068.00",0
04/30/2025,Unit charge,,,-$200.00,"$6,578.00",0
09/01/2025,Non-rent housing expense,,,-$200.00,"$39,694.00",0
06/18/2024,Unit letting,,,"-$1,200.00","$48,592.00",0
08/15/2025,Subscription Quarterly,,,-$750.00,"$16,029.00",0
09/21/2024,Residential payment 5th monthly,,,"-$3,025.00","$28,993.00",1
05/21/2025,RENT - DO NOT DELETE,,,"-$1,275.00","$46,280.00",1
12/07/2024,Ren tpayment,,,-$975.00,"$44,164.00",1
07/05/2024,Recurring transfer to Smith,,,"-$1,600.00","$19,549.00",0
01/27/2025,Spot payment,,,-$350.00,"$18,409.00",0
06/07/2025,Unit charge,,,"-$2,800.00","$26,292.00",0
06/12/2024,Residential payment 25th standing,,,"-$2,975.00","$27,648.00",1
07/09/2025,Letting fee,,,"$1,000.00","$15,549.00",0
07/01/2025,Distinct from rent - service,,,-$300.00,"$10,008.00",0
02/08/2025,Distinct from rent - service,,,-$800.00,"$2,445.00",0
04/01/2024,Zelle to Davis,,,"-$1,000.00","$48,498.00",1
01/01/2025,Accommodation remittance including tax,,,"-$1,225.00","$8,075.00",1
08/06/2024,Rent payment (primary residence),,,-$650.00,"$17,293.00",1
09/17/2024,Lease charge for residential unit,,,-$975.00,"$46,896.00",1
06/18/2024,Building payment for residential unit,,,"-$1,675.00","$9,163.00",1
03/15/2025,Unit fee for residential unit,,,"-$1,350.00","$38,173.00",1
02/15/2025,CHARGE - AUTO,,,$900.00,"$5,281.00",0
12/17/2025,Unit Management,,,"-$2,750.00","$48,807.00",1
02/14/2025,Rent payment (apartment),,,"-$1,050.00","$30,022.00",1
02/27/2025,Tenancy payment,,,-$300.00,"$26,855.00",0
09/28/2024,Pad payment,,,"$1,200.00","$46,801.00",0
12/14/2025,HOA fee + insurance,,,"-$1,000.00","$6,917.00",0
12/14/2024,Flat fee,,,"-$1,100.00","$45,533.00",0
02/29/2024,RENT~MONTHLY,,,"-$1,825.00","$26,001.00",1
12/25/2024,Invoice: RESIDENCE,,,-$875.00,"$5,054.00",1
09/02/2025,Place remittance,,,"-$2,825.00","$21,603.00",1
02/24/2025,Residential payment Quarterly,,,"-$1,050.00","$18,033.00",1
01/16/2025,Unit letting,,,-$650.00,"$43,685.00",0
05/19/2024,Premises Services,,,"$1,650.00","$25,578.00",0
07/24/2025,HOA fee + insurance,,,"-$2,100.00","$1,940.00",0
11/18/2024,Additional to rent - fee,,,-$900.00,"$2,912.00",0
11/11/2024,Servise payment,,,-$250.00,"$2,893.00",0
05/13/2024,End of month remittance,,,-$500.00,"$25,986.00",0
10/10/2025,Residential Services,,,"-$1,600.00","$42,459.00",1
09/10/2025,Service fee + tax,,,-$50.00,"$11,503.00",0
05/01/2024,Remittance to Moore (Unit 49B),,,"-$2,125.00","$32,060.00",1
02/14/2025,Property Services LLC,,,-$650.00,"$12,591.00",0
12/27/2025,Subscription 5th monthly,,,"-$1,000.00","$34,886.00",0
03/02/2024,Semi-monthly residence,,,"-$2,400.00","$26,957.00",0
12/29/2025,Distinct from rent - service,,,-$850.00,"$40,028.00",0
03/30/2025,Subscription 1st of month,,,"-$2,100.00","$11,755.00",0
03/18/2024,Check #1234 for monthly,,,"-$2,600.00","$49,196.00",0
12/16/2024,Real Estate Solutions,,,"-$1,400.00","$35,884.00",0
04/17/2025,Crib fee,,,"$1,250.00","$34,689.00",1
11/13/2024,Unit 7B monthly,,,"-$1,500.00","$17,594.00",1
10/01/2024,Monthly on 15th,,,-$700.00,"$19,691.00",0
12/12/2024,Servise payment,,,"-$1,350.00","$47,722.00",0
10/19/2024,Subscripton payment,,,"$1,600.00","$30,540.00",0
02/11/2025,Servise payment,,,-$400.00,"$11,902.00",0
06/22/2024,Bi-weekly housing,,,"-$1,200.00","$5,769.00",0
12/28/2024,Utilitie payment,,,-$100.00,"$17,183.00",0
09/18/2024,Complex payment for residential unit,,,-$775.00,"$16,043.00",1
07/12/2025,Lodgings remittance,,,-$350.00,"$16,041.00",0
01/13/2024,Quarterly dwelling,,,"-$1,800.00","$47,868.00",0
03/27/2025,Other than rent - tax,,,"-$1,000.00","$23,632.00",0
10/12/2024,Quarterly dwelling,,,"-$1,850.00","$4,505.00",1
07/01/2025,RENT: UNIT 304,,,"-$2,450.00","$30,513.00",1
01/16/2024,Habitation remittance with utilities,,,"-$1,500.00","$36,168.00",1
05/29/2025,Rental payment,,,"-$1,200.00","$38,217.00",0
08/23/2025,Place remittance,,,-$150.00,"$40,246.00",0
11/09/2024,Residential payment 25th standing,,,"-$2,450.00","$32,414.00",1
10/07/2024,RENT PAYMENT (MONTHLY),,,"-$1,575.00","$6,868.00",1
12/28/2025,Payment to Wilson,,,-$150.00,"$43,513.00",0
08/29/2025,Rent payment (apartment),,,"-$1,425.00","$7,763.00",1
04/25/2024,Residential payment Quarterly,,,"-$2,825.00","$11,296.00",1
06/25/2024,Strata payment,,,-$800.00,"$14,899.00",1
05/29/2024,Dwelling remittance,,,-$625.00,"$1,138.00",1
03/05/2024,Unit payment including maintenance,,,"-$2,275.00","$3,969.00",1
06/04/2025,RENT>>PAYMENT,,,"-$2,825.00","$8,975.00",1
07/14/2025,My apartment payment,,,"-$1,350.00","$7,090.00",1
03/04/2024,Membership 15th auto,,,-$400.00,"$43,018.00",0
08/26/2025,Letting fee,,,"-$2,400.00","$37,066.00",1
07/18/2024,Property remittance for residential unit,,,"-$3,000.00","$7,400.00",1
01/04/2024,Mid-month transfer,,,"$2,275.00","$1,229.00",1
10/12/2024,Membership Every 30 days,,,-$600.00,"$2,280.00",0
03/22/2025,Rent payment (apartment),,,"-$1,975.00","$5,838.00",1
10/24/2025,Property payment for residential unit,,,"-$1,600.00","$47,142.00",1
10/15/2024,Ref: RES-UNIT-5B,,,"-$2,800.00","$41,246.00",1
09/25/2025,Distinct from rent - service,,,"-$2,800.00","$29,173.00",0
07/15/2025,Unit Management,,,-$150.00,"$38,001.00",0
06/12/2024,Lease payment,,,-$50.00,"$37,571.00",0
04/28/2025,Crib fee,,,"-$2,450.00","$3,007.00",1
08/28/2025,Additional to rent - fee,,,-$800.00,"$25,710.00",0
12/10/2025,Lodgings remittance,,,-$600.00,"$46,976.00",1
04/10/2025,SERVICE - RECURRING,,,-$50.00,"$1,383.00",0
05/22/2024,Subscription Monthly anniversary,,,-$500.00,"$8,718.00",0
05/13/2025,Non-rent housing expense,,,-$150.00,"$13,116.00",0
04/08/2024,Place remittance,,,"-$2,775.00","$40,882.00",1
05/21/2024,Excluding rent - HOA,,,"-$2,400.00","$39,511.00",0
04/05/2025,Where I live payment,,,"$1,850.00","$7,896.00",1
11/28/2025,Facility Solutions,,,-$75.00,"$9,284.00",0
08/14/2025,Landlord services payment,,,"-$2,350.00","$2,183.00",1
03/05/2024,Rent with included services,,,"-$1,775.00","$4,462.00",1
06/24/2024,Debit to Anderson,,,-$350.00,"$12,640.00",0
07/27/2025,Dwelling disbursement plus fees,,,-$600.00,"$35,089.00",1
06/13/2024,Premises fee with service charge,,,"-$1,400.00","$28,504.00",1
02/02/2025,Residential payment Bi-weekly,,,"-$1,800.00","$4,861.00",1
07/29/2025,Utility fee + tax,,,$125.00,"$41,004.00",0
04/19/2025,RENT: UNIT 304,,,-$850.00,"$6,299.00",1
01/06/2025,Periodic 30th payment,,,"-$2,200.00","$9,923.00",1
02/14/2024,Habitation remittance,,,"-$2,150.00","$1,963.00",1
05/10/2025,Recurring 1st week,,,-$900.00,"$21,464.00",1
12/16/2025,End of month remittance,,,"-$3,000.00","$28,079.00",0
02/26/2025,Building payment for residential unit,,,"-$1,575.00","$28,093.00",1
10/01/2025,Rent-pay ment,,,"-$1,125.00","$21,372.00",1
08/06/2024,Residential payment Every 30 days,,,-$800.00,"$3,975.00",1
12/26/2024,Rent..payment,,,"-$1,925.00","$5,503.00",1
10/30/2024,Semi-monthly residence,,,-$500.00,"$16,856.00",0
06/04/2024,NOT rent - utilities,,,$600.00,"$29,535.00",0
03/15/2025,Rent payment (apartment),,,"$2,775.00","$17,473.00",1
07/08/2025,Strata payment,,,-$400.00,"$15,932.00",0
10/07/2025,Subscription 20th periodic,,,-$150.00,"$4,478.00",0
03/30/2025,Service Every 30 days,,,-$600.00,"$24,097.00",0
01/07/2025,Residential payment 10th recurring,,,"-$1,400.00","$1,637.00",1
07/07/2025,Residential payment Monthly anniversary,,,"-$1,700.00","$42,218.00",1
01/29/2024,Utility fee + tax,,,$125.00,"$31,323.00",0
04/07/2024,Utility fee + tax,,,-$450.00,"$30,175.00",0
02/25/2024,Service fee + tax,,,"$1,850.00","$21,652.00",0
12/16/2025,Service Quarterly,,,-$50.00,"$12,943.00",0
11/17/2024,Maintenence payment,,,"-$2,100.00","$46,851.00",0
03/21/2024,Building disbursement for residential unit,,,"$1,325.00","$23,742.00",1
03/26/2025,Maintenance fee + tax,,,$800.00,"$33,264.00",0
03/29/2025,Rentt disbursement,,,"-$2,300.00","$24,190.00",1
10/21/2025,Transfer to Miller,,,"-$1,950.00","$45,403.00",0
11/07/2024,Rnet payment,,,"-$1,400.00","$19,181.00",1
05/09/2024,Subscription 15th auto,,,-$75.00,"$19,626.00",0
03/14/2024,Crib fee,,,$925.00,"$23,073.00",1
07/12/2025,Complex charge for residential unit,,,"-$1,900.00","$3,995.00",1
02/01/2025,Recurring transfer to Smith,,,-$700.00,"$38,854.00",0
10/21/2025,Apartment 12C fee,,,"-$2,150.00","$36,830.00",1
03/25/2025,NOT rent - utilities,,,-$300.00,"$46,507.00",0
08/11/2024,Accommodation remittance including tax,,,"-$1,650.00","$25,573.00",1
01/22/2024,Remittance: DWELLING,,,"-$2,275.00","$11,300.00",1
12/01/2024,Wire to Thompson,,,"-$1,800.00","$33,324.00",0
01/23/2025,Unit remittance for residential unit,,,"-$1,925.00","$31,105.00",1
07/07/2024,Crib fee,,,-$200.00,"$10,794.00",0
08/14/2024,Unit disbursement for residential unit,,,-$800.00,"$3,093.00",1
10/20/2025,RENT-RECURRING,,,-$750.00,"$42,759.00",1
06/06/2025,Monthly payment to John,,,-$150.00,"$26,167.00",0
03/30/2025,Debit to Anderson,,,"-$1,600.00","$45,455.00",0
04/12/2025,Lease payment,,,-$450.00,"$6,749.00",0
08/30/2025,Rent/payment,,,"-$2,100.00","$4,042.00",1
09/03/2024,Rent payment ,,,-$625.00,"$24,181.00",1
03/20/2024,Building Management,,,"$1,050.00","$8,506.00",1
12/18/2024,RENT - DO NOT DELETE,,,"-$2,750.00","$29,275.00",1
04/11/2024,Accommodation remittance including tax,,,"-$1,200.00","$35,369.00",1
06/18/2025,Condo fee,,,-$650.00,"$29,425.00",1
04/24/2024,Digs payment,,,"-$2,800.00","$37,084.00",1
08/25/2025,RENT>>PAYMENT,,,"-$2,275.00","$46,267.00",1
01/25/2025,Letting fee,,,$750.00,"$32,375.00",1
03/09/2024,Unit letting,,,"$1,150.00","$32,430.00",1
06/05/2025,Semi-monthly residence,,,$700.00,"$10,050.00",1
05/03/2025,Recurring transfer to Smith (Unit 14C),,,"-$1,700.00","$15,984.00",1
11/09/2025,Residential payment 1st of month,,,"-$1,500.00","$32,934.00",1
11/01/2025,Debit to Anderson,,,"-$1,000.00","$24,586.00",0
12/18/2025,Residence disbursement,,,-$625.00,"$14,622.00",1
10/10/2024,Residential payment Every 30 days,,,"-$1,075.00","$9,557.00",1
05/24/2025,Unit remittance,,,-$125.00,"$3,715.00",0
05/30/2025,Property management remittance,,,-$775.00,"$13,913.00",1
11/29/2025,Residential payment 1st of month,,,"-$1,900.00","$29,833.00",1
04/15/2025,Unit disbursement,,,"-$1,600.00","$5,655.00",0
10/29/2025,Domicile Solutions (Unit 44C),,,-$875.00,"$40,853.00",1
06/11/2024,Strata payment,,,"$1,300.00","$2,911.00",1
09/10/2024,FEE - MONTHLY,,,"-$1,600.00","$38,190.00",0
07/26/2024,Residential payment Last day,,,"-$2,350.00","$25,044.00",1
07/24/2025,CHARGE - RECURRING,,,-$800.00,"$3,659.00",0
08/27/2024,Servise payment,,,-$100.00,"$24,727.00",0
03/02/2024,Building fee,,,-$350.00,"$29,277.00",0
07/20/2024,Service fee incl. services,,,-$300.00,"$20,811.00",0
06/20/2024,Excluding rent - HOA,,,-$200.00,"$8,698.00",0
10/29/2024,Residential payment 20th periodic,,,"-$1,375.00","$49,420.00",1
11/01/2025,Flat fee,,,-$350.00,"$34,730.00",0
06/30/2025,Rent(payment),,,"$1,000.00","$10,667.00",1
11/14/2024,Residential payment Every 30 days,,,-$900.00,"$25,921.00",1
08/13/2024,Property Services LLC,,,-$300.00,"$19,463.00",0
07/10/2024,UTILITY - RECURRING,,,"-$1,200.00","$14,258.00",0
12/07/2025,ACH to Johnson LLC,,,"-$1,900.00","$2,834.00",1
09/30/2024,Lease payment,,,-$600.00,"$18,600.00",0
12/04/2024,Subscripton payment,,,"-$1,400.00","$18,580.00",0
07/23/2024,Complex charge,,,-$700.00,"$18,750.00",0
01/30/2025,Membership Semi-monthly,,,-$600.00,"$14,672.00",0
05/09/2024,Property Services LLC,,,-$400.00,"$1,519.00",0
09/25/2025,Membership 20th periodic,,,-$100.00,"$27,155.00",0
11/26/2024,Ren tpayment,,,"-$3,025.00","$30,273.00",1
04/25/2024,RENT - DO NOT DELETE,,,-$675.00,"$19,099.00",1
09/02/2024,Unit disbursement for residential unit,,,"-$1,525.00","$19,737.00",1
11/14/2025,Residential payment Quarterly,,,"-$2,850.00","$11,316.00",1
04/29/2024,Building disbursement,,,-$400.00,"$30,675.00",0
08/13/2024,HOA fee + tax,,,-$125.00,"$2,184.00",0
06/30/2025,Residence fee including amenities,,,"-$2,450.00","$11,945.00",1
05/03/2024,Unit 7B monthly,,,"$2,200.00","$37,502.00",1
11/21/2024,Real Estate Solutions,,,-$350.00,"$34,127.00",0
09/22/2024,Monthly on 15th,,,"-$1,800.00","$8,368.00",0
07/17/2024,Service fee incl. services,,,-$50.00,"$23,376.00",0
08/15/2024,Residential payment First Monday,,,"-$2,225.00","$27,234.00",1
02/20/2025,Building Management,,,-$750.00,"$4,056.00",0
06/05/2024,UTILITY - MONTHLY,,,-$500.00,"$3,990.00",0
01/26/2024,Residential payment First Monday,,,"-$1,225.00","$13,209.00",1
04/19/2025,Service fee + tax,,,"-$1,650.00","$38,595.00",0
08/10/2024,Rent-pay ment,,,$875.00,"$3,299.00",1
05/04/2024,Domicile Solutions,,,"-$1,150.00","$12,535.00",1
09/07/2025,Accommodation remittance including tax,,,"-$2,375.00","$48,129.00",1
09/22/2025,Complex payment,,,"-$1,100.00","$30,012.00",0
12/17/2025,Abode payment plus insurance,,,"-$1,200.00","$32,043.00",1
12/28/2024,Transfer to Miller,,,-$900.00,"$3,277.00",1
02/10/2025,Recurring transfer to Smith,,,"-$1,200.00","$13,283.00",0
09/13/2025,Non-rent housing expense,,,"-$1,000.00","$14,100.00",0
02/09/2024,Facility Solutions,,,-$950.00,"$37,282.00",0
07/25/2025,Apartment payment + parking,,,-$875.00,"$42,305.00",1
12/25/2025,Maintenence payment,,,-$600.00,"$18,213.00",0
05/28/2024,Zelle to Davis,,,"$1,075.00","$47,666.00",1
10/11/2025,My apartment payment,,,"-$1,525.00","$44,932.00",1
11/11/2025,Residential payment Quarterly,,,"-$1,225.00","$24,182.00",1
02/28/2024,Building disbursement,,,-$250.00,"$26,533.00",0
10/12/2025,Rent-paymnt,,,"-$1,400.00","$8,519.00",1
10/05/2024,Lease fee for residential unit,,,"-$1,500.00","$1,413.00",1
11/16/2025,Building fee,,,-$125.00,"$1,888.00",0
08/13/2024,Rentt disbursement,,,"-$1,900.00","$19,797.00",1
08/22/2024,Spot payment,,,-$900.00,"$21,567.00",0
05/02/2025,Property Services LLC,,,-$350.00,"$42,039.00",0
01/12/2025,Place I stay remittance,,,-$800.00,"$45,120.00",1
12/03/2024,NOT rent - utilities,,,"-$1,400.00","$48,244.00",0
08/29/2025,Subscription Semi-monthly,,,-$800.00,"$13,115.00",0
05/03/2025,RENT PAYMENT (MONTHLY),,,-$650.00,"$11,374.00",1
03/13/2024,Premises fee with service charge,,,-$925.00,"$6,885.00",1
11/10/2024,Housing allocation payment,,,"-$2,975.00","$29,180.00",1
04/18/2025,Crib fee,,,-$800.00,"$35,289.00",0
08/08/2024,Residential Services,,,-$900.00,"$40,448.00",0
05/15/2024,Rent payment (primary residence),,,$675.00,"$46,577.00",1
10/26/2025,Flat fee,,,$300.00,"$42,350.00",0
07/26/2024,ACH to Johnson LLC,,,"-$1,800.00","$13,345.00",0
06/08/2025,Accommodation remittance including tax,,,"-$1,725.00","$10,485.00",1
06/11/2024,Habitation remittance,,,"-$1,800.00","$32,869.00",1
10/05/2024,Membership Semi-monthly,,,-$800.00,"$1,451.00",0
01/02/2024,Unit 7B monthly,,,"-$2,275.00","$36,701.00",1
05/23/2025,Apart from rent - maintenance,,,$800.00,"$6,834.00",0
07/25/2024,Property payment,,,-$700.00,"$22,667.00",0
01/24/2024,Rent payment (primary residence),,,"-$1,725.00","$3,466.00",1
10/05/2024,Pad payment,,,-$200.00,"$8,203.00",0
05/20/2024,Unit letting,,,-$300.00,"$25,311.00",0
01/09/2024,Real Estate Solutions,,,"-$1,250.00","$45,198.00",0
03/12/2025,ACH to Johnson LLC,,,"-$1,700.00","$37,673.00",1
09/18/2025,Building fee,,,-$700.00,"$22,653.00",0
10/26/2024,Maintenence payment,,,-$350.00,"$21,011.00",0
02/09/2025,Pad payment,,,"-$2,975.00","$16,889.00",1
10/09/2024,Rental payment,,,-$300.00,"$27,864.00",0
01/18/2024,Crib fee,,,"-$1,450.00","$22,508.00",0
05/11/2024,HOA fee incl. services,,,-$250.00,"$35,942.00",0
04/12/2024,Check #1234 for monthly,,,-$50.00,"$30,199.00",0
03/03/2024,Residence fee including amenities,,,"-$2,350.00","$20,749.00",1
07/16/2024,Recurring 1st week,,,-$700.00,"$39,378.00",0
05/08/2024,Lease obligation payment,,,-$750.00,"$29,366.00",1
01/25/2025,Membership 10th recurring,,,"-$1,600.00","$2,794.00",0
12/30/2024,Dwelling remittance,,,"-$1,375.00","$26,787.00",1
06/25/2025,Subscripton payment,,,-$250.00,"$45,403.00",0
01/03/2024,Unit letting,,,-$100.00,"$5,507.00",0
12/23/2025,Building fee,,,-$250.00,"$26,420.00",0
03/27/2024,For 303 Parkview,,,"-$2,800.00","$14,415.00",1
07/06/2024,Residential Services,,,-$200.00,"$3,194.00",0
07/18/2024,Building fee for residential unit,,,"-$1,250.00","$43,993.00",1
01/20/2024,Lease payment for residential unit,,,"-$3,025.00","$46,426.00",1
07/07/2025,UTILITY - AUTO,,,"-$1,800.00","$10,231.00",0
01/25/2025,Utilitie payment,,,-$150.00,"$43,377.00",0
03/24/2025,UTILITY - RECURRING,,,-$750.00,"$21,875.00",0
06/07/2024,End of month remittance,,,"-$1,800.00","$37,640.00",1
03/08/2025,Complex fee,,,-$800.00,"$11,451.00",0
07/24/2024,Recurring habitation expenditure,,,"-$1,400.00","$9,810.00",1
02/14/2025,Tenancy payment,,,-$250.00,"$2,439.00",0
07/21/2024,Building Management,,,-$975.00,"$24,933.00",1
03/24/2025,RENT PAYMENT (MONTHLY),,,"-$2,450.00","$21,656.00",1
02/28/2024,Payment on 1st of month,,,$700.00,"$12,340.00",1
08/18/2025,Rental payment,,,"-$2,375.00","$15,207.00",1
05/14/2024,Unit Management,,,$400.00,"$39,110.00",0
04/03/2024,Rent payment ,,,"-$1,225.00","$25,464.00",1
03/25/2025,RENT-RECURRING,,,"-$1,600.00","$7,657.00",1
10/19/2025,HOA fee + insurance,,,-$350.00,"$40,368.00",0
09/27/2024,Landlord services payment,,,"-$2,775.00","$29,882.00",1
11/24/2025,Rent payment ,,,"-$1,800.00","$5,200.00",1
06/08/2024,Unit fee for residential unit,,,"-$3,000.00","$35,981.00",1
12/30/2025,Complex Services,,,-$150.00,"$42,104.00",0
04/07/2025,Tenancy payment,,,"-$1,200.00","$6,632.00",1
05/02/2024,Strata payment,,,-$725.00,"$46,112.00",1
09/20/2025,Quarterly dwelling,,,-$100.00,"$32,767.00",0
12/11/2025,Payment on 1st of month,,,-$300.00,"$39,519.00",0
12/12/2025,Building disbursement,,,-$125.00,"$10,312.00",0
02/01/2025,Servise payment,,,-$300.00,"$2,406.00",0
10/23/2024,Check #1234 for monthly,,,"-$1,750.00","$18,083.00",0
07/15/2024,Membership Every 30 days,,,-$50.00,"$14,261.00",0
10/28/2024,Unit payment,,,-$400.00,"$34,329.00",0
01/13/2024,Monthly payment to John,,,"-$1,850.00","$25,741.00",0
03/14/2024,Maintenance fee + tax,,,-$800.00,"$12,905.00",0
03/13/2025,Service fee + tax,,,"-$1,600.00","$18,564.00",0
04/08/2025,Residential payment First Monday,,,"-$1,725.00","$24,507.00",1
01/18/2024,Rent payment (primary residence),,,"-$1,900.00","$40,622.00",1
01/29/2024,Accommodation remittance including tax,,,"-$1,225.00","$8,669.00",1
11/26/2024,Residential payment Monthly anniversary,,,"-$2,075.00","$39,758.00",1
11/19/2024,Subscripton payment,,,-$300.00,"$48,199.00",0
10/23/2025,Rent payment (apartment),,,"-$1,625.00","$25,705.00",1
12/09/2024,Accommodation remittance including tax,,,"-$2,550.00","$37,125.00",1
04/09/2024,First of month payment,,,-$125.00,"$3,650.00",0
10/06/2024,Digs payment,,,"-$1,200.00","$6,485.00",1
06/04/2024,Monthly premises fee,,,-$850.00,"$34,512.00",1
12/29/2025,Unit remittance for residential unit,,,"-$2,150.00","$33,735.00",1
11/01/2024,UTILITY - AUTO,,,-$125.00,"$36,208.00",0
02/02/2025,Building fee for residential unit,,,"-$1,050.00","$26,445.00",1
08/06/2025,Residential payment First Monday,,,"-$2,300.00","$21,557.00",1
02/01/2025,Maintenance fee + insurance,,,-$400.00,"$29,530.00",0
08/10/2024,Wire to Thompson (Unit 10C),,,"-$2,075.00","$13,668.00",1
01/18/2024,Unit charge for residential unit,,,-$750.00,"$17,576.00",1
04/25/2024,Facility Solutions,,,"-$2,950.00","$41,304.00",1
06/06/2024,CHARGE - AUTO,,,"-$1,600.00","$38,707.00",0
10/29/2025,Recurring 1st week (Unit 48C),,,-$600.00,"$29,310.00",1
02/23/2025,Recurring 1st week,,,-$200.00,"$23,795.00",0
06/14/2024,Digs payment,,,"-$2,825.00","$7,315.00",1
11/25/2024,Habitation remittance with utilities,,,"-$1,250.00","$35,698.00",1
07/17/2025,Ren tpayment,,,"$2,775.00","$41,366.00",1
11/06/2025,Rent/payment,,,-$700.00,"$35,995.00",1
06/16/2024,CHARGE - MONTHLY,,,"$2,800.00","$14,553.00",0
11/20/2025,Servise payment,,,-$250.00,"$49,954.00",0
06/01/2025,Unit disbursement for residential unit,,,"-$2,825.00","$30,810.00",1
09/10/2024,Rent payment (primary residence),,,$900.00,"$13,443.00",1
11/10/2025,Lodgings remittance,,,"-$1,325.00","$10,984.00",1
11/20/2025,Strata payment,,,"-$1,450.00","$31,217.00",1
06/25/2025,Rent payment (apartment),,,$675.00,"$32,606.00",1
01/29/2025,Recurring transfer to Smith,,,-$700.00,"$39,142.00",0
01/07/2024,Abode payment plus insurance,,,"-$2,550.00","$18,458.00",1
03/17/2024,Premises fee with service charge,,,"-$2,275.00","$33,975.00",1
12/26/2024,Residential payment Last day,,,"-$3,050.00","$36,456.00",1
12/24/2024,Service fee incl. services,,,-$50.00,"$10,874.00",0
01/20/2025,Property fee,,,"-$1,200.00","$24,193.00",0
05/21/2024,Complex payment for residential unit,,,"-$1,700.00","$38,060.00",1
12/17/2024,Building payment for residential unit,,,"-$2,050.00","$49,376.00",1
05/19/2024,Pad payment,,,-$50.00,"$10,353.00",0
03/09/2025,Rental payment,,,-$100.00,"$26,975.00",0
01/23/2024,Strata payment,,,"-$1,600.00","$33,638.00",0
07/26/2025,Building fee,,,$600.00,"$13,683.00",0
04/25/2024,Besides rent - insurance,,,-$400.00,"$42,282.00",0
07/30/2024,Unit disbursement,,,-$600.00,"$2,832.00",0
10/23/2024,Complex fee,,,"-$1,800.00","$1,649.00",0
06/24/2024,Semi-monthly residence,,,"$1,100.00","$3,561.00",0
02/13/2025,Domicile Solutions,,,"-$2,800.00","$36,038.00",0
01/02/2025,Place remittance,,,"-$2,800.00","$13,448.00",0
12/03/2024,Rent payment (apartment),,,"-$2,850.00","$39,994.00",1
09/25/2024,UTILITY - AUTO,,,-$500.00,"$1,954.00",0
04/02/2025,Rnet payment,,,-$700.00,"$45,542.00",1
02/03/2025,Subscripton payment,,,-$125.00,"$40,088.00",0
10/22/2025,Quarterly dwelling,,,-$500.00,"$18,108.00",0
